event_id,order_id,sku,quantity,unit_price,sales_total_ngn,event_date,total_amount_ngn
354ebc21c38f108f9bbdda54ce7edbddb2c6781b7a19d2ad363204e526e64729,ORD-000468,SKU-0149,2,2500.0,5000.0,2023-04-15,29400.0
354ebc21c38f108f9bbdda54ce7edbddb2c6781b7a19d2ad363204e526e64729,ORD-000468,SKU-0149,2,2500.0,5000.0,2023-04-15,29400.0
354ebc21c38f108f9bbdda54ce7edbddb2c6781b7a19d2ad363204e526e64729,ORD-000468,SKU-0032,2,12200.0,24400.0,2023-04-15,29400.0
354ebc21c38f108f9bbdda54ce7edbddb2c6781b7a19d2ad363204e526e64729,ORD-000468,SKU-0032,2,12200.0,24400.0,2023-04-15,29400.0
20191e2af48838895131a1e62c9e23df41ea27ade122c739ca1c17d2f7a721ea,ORD-000470,SKU-0124,1,3000.0,3000.0,2023-11-14,58500.0
20191e2af48838895131a1e62c9e23df41ea27ade122c739ca1c17d2f7a721ea,ORD-000470,SKU-0124,1,3000.0,3000.0,2023-11-14,58500.0
20191e2af48838895131a1e62c9e23df41ea27ade122c739ca1c17d2f7a721ea,ORD-000470,SKU-0053,3,18500.0,55500.0,2023-11-14,58500.0
20191e2af48838895131a1e62c9e23df41ea27ade122c739ca1c17d2f7a721ea,ORD-000470,SKU-0053,3,18500.0,55500.0,2023-11-14,58500.0
b40d140146bf6b7ef9a9a70c4e315fd828a2a17306a6b0f70e07a487390f1900,ORD-000477,SKU-0091,2,9000.0,18000.0,2023-11-29,75000.0
b40d140146bf6b7ef9a9a70c4e315fd828a2a17306a6b0f70e07a487390f1900,ORD-000477,SKU-0091,2,9000.0,18000.0,2023-11-29,75000.0
b40d140146bf6b7ef9a9a70c4e315fd828a2a17306a6b0f70e07a487390f1900,ORD-000477,SKU-0062,3,19000.0,57000.0,2023-11-29,75000.0
b40d140146bf6b7ef9a9a70c4e315fd828a2a17306a6b0f70e07a487390f1900,ORD-000477,SKU-0062,3,19000.0,57000.0,2023-11-29,75000.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,2,7000.0,14000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,2,7000.0,14000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,2,7000.0,14000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,2,7000.0,14000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,2,7000.0,14000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0207,3,9200.0,27600.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0207,3,9200.0,27600.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0207,3,9200.0,27600.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0207,3,9200.0,27600.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0207,3,9200.0,27600.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,1,7000.0,7000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,1,7000.0,7000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,1,7000.0,7000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,1,7000.0,7000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0193,1,7000.0,7000.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0185,3,3500.0,10500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0185,3,3500.0,10500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0185,3,3500.0,10500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0185,3,3500.0,10500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0185,3,3500.0,10500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0109,3,2500.0,7500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0109,3,2500.0,7500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0109,3,2500.0,7500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0109,3,2500.0,7500.0,2023-12-30,66600.0
52f270f1260a765b14590a1fd77b2845d701a683e2e5d48a0fcea16934d4f5c0,ORD-000501,SKU-0109,3,2500.0,7500.0,2023-12-30,66600.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0066,2,2700.0,5400.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0066,2,2700.0,5400.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0066,2,2700.0,5400.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0058,3,4200.0,12600.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0058,3,4200.0,12600.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0058,3,4200.0,12600.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0037,3,4000.0,12000.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0037,3,4000.0,12000.0,2023-03-11,30000.0
f31c777fa76e9e13ea42f7f41f9f691b72d3d6217762e007fcf2d5509f5ae8ad,ORD-000504,SKU-0037,3,4000.0,12000.0,2023-03-11,30000.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0143,3,2500.0,7500.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0143,3,2500.0,7500.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0143,3,2500.0,7500.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0092,3,13000.0,39000.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0092,3,13000.0,39000.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0092,3,13000.0,39000.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0154,1,5000.0,5000.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0154,1,5000.0,5000.0,2023-05-21,51500.0
81626b38d2f423e77ca5726cc6304959736d0396948555a35f49a47e45f30da8,ORD-000508,SKU-0154,1,5000.0,5000.0,2023-05-21,51500.0
d50a24a59a03cc0456dd80a5ac1fe95ec1a20ef53e95a4a7e1bef84864c3a562,ORD-000521,SKU-0137,1,1500.0,1500.0,2023-03-27,7500.0
d50a24a59a03cc0456dd80a5ac1fe95ec1a20ef53e95a4a7e1bef84864c3a562,ORD-000521,SKU-0137,1,1500.0,1500.0,2023-03-27,7500.0
d50a24a59a03cc0456dd80a5ac1fe95ec1a20ef53e95a4a7e1bef84864c3a562,ORD-000521,SKU-0157,3,2000.0,6000.0,2023-03-27,7500.0
d50a24a59a03cc0456dd80a5ac1fe95ec1a20ef53e95a4a7e1bef84864c3a562,ORD-000521,SKU-0157,3,2000.0,6000.0,2023-03-27,7500.0
5a10507ecfd3d2da628c1621dc5cfd2073bd279cb3dbe3a60539c0f52428f857,ORD-000523,SKU-0040,2,9500.0,19000.0,2023-11-04,19000.0
0eb2a6036d7c58a97ce02aaf77ddf951d55d3b18f5d022496eb9ac54eed2757d,ORD-000526,SKU-0143,1,2700.0,2700.0,2023-02-25,2.77
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0179,1,1700.0,1700.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0179,1,1700.0,1700.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0179,1,1700.0,1700.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0177,1,2500.0,2500.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0177,1,2500.0,2500.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0177,1,2500.0,2500.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0084,1,2500.0,2500.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0084,1,2500.0,2500.0,2023-01-27,6700.0
b8e3712d06b165bd6f70d67916baeba5170d972b51582e047236cc0977c19e0e,ORD-000530,SKU-0084,1,2500.0,2500.0,2023-01-27,6700.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0054,3,18200.0,54600.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0054,3,18200.0,54600.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0054,3,18200.0,54600.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0054,3,18200.0,54600.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0097,2,6700.0,13400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0097,2,6700.0,13400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0097,2,6700.0,13400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0097,2,6700.0,13400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0191,1,1700.0,1700.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0191,1,1700.0,1700.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0191,1,1700.0,1700.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0191,1,1700.0,1700.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0113,2,1700.0,3400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0113,2,1700.0,3400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0113,2,1700.0,3400.0,2023-10-27,73100.0
dcc78f405be888ed643300463ab6ab0655209c340153768662839b887df5b09f,ORD-000534,SKU-0113,2,1700.0,3400.0,2023-10-27,73100.0
f5913135b5eab9d7535c1a3f3285503e72462840f8d4758d97c96572cd9e48da,ORD-000536,SKU-0113,3,1500.0,4500.0,2023-11-20,4500.0
f8632178980971cbd6c9122d6fe38293206f839089e38f3b935cd11b04d0a3d7,ORD-000542,SKU-0091,2,9200.0,18400.0,2023-09-09,94000.0
f8632178980971cbd6c9122d6fe38293206f839089e38f3b935cd11b04d0a3d7,ORD-000542,SKU-0091,2,9200.0,18400.0,2023-09-09,94000.0
f8632178980971cbd6c9122d6fe38293206f839089e38f3b935cd11b04d0a3d7,ORD-000542,SKU-0119,3,25200.0,75600.0,2023-09-09,94000.0
f8632178980971cbd6c9122d6fe38293206f839089e38f3b935cd11b04d0a3d7,ORD-000542,SKU-0119,3,25200.0,75600.0,2023-09-09,94000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0010,1,18000.0,18000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0010,1,18000.0,18000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0010,1,18000.0,18000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0107,2,25500.0,51000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0107,2,25500.0,51000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0107,2,25500.0,51000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0147,2,6500.0,13000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0147,2,6500.0,13000.0,2023-09-21,82000.0
32811329c2427547932bb0c92cd987859bd9784590354da9b4e63699d7abd8e9,ORD-000543,SKU-0147,2,6500.0,13000.0,2023-09-21,82000.0
3e4416ae0e00e6066b99eecc4a33c1e96b53213939a6fb75c8d0c54dfa2b660a,ORD-000561,SKU-0183,3,18000.0,54000.0,2023-04-11,54000.0
0a3cf0be262c742d7ea2b1bdf8a3d7d51e2ca18d619ed04f14f29079cc1f8d8a,ORD-000564,SKU-0217,1,9500.0,9500.0,2023-04-10,9500.0
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0058,3,4200.0,12600.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0058,3,4200.0,12600.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0058,3,4200.0,12600.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0058,3,4200.0,12600.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0058,3,4200.0,12600.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0093,3,25000.0,75000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0093,3,25000.0,75000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0093,3,25000.0,75000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0093,3,25000.0,75000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0093,3,25000.0,75000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0102,3,12000.0,36000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0102,3,12000.0,36000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0102,3,12000.0,36000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0102,3,12000.0,36000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0102,3,12000.0,36000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0084,3,2500.0,7500.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0084,3,2500.0,7500.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0084,3,2500.0,7500.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0084,3,2500.0,7500.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0084,3,2500.0,7500.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0069,3,9000.0,27000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0069,3,9000.0,27000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0069,3,9000.0,27000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0069,3,9000.0,27000.0,2023-08-10,182.99
f3665aeeaf755ef5d31f3175f98f3bcc260a68135d50a8b1b60817f3c758c38f,ORD-000566,SKU-0069,3,9000.0,27000.0,2023-08-10,182.99
d910ce3a4b34fd03702ab7b155c703c0e4a43b68ed9a1df9ca7d62ee3da638c6,ORD-000568,SKU-0121,1,9000.0,9000.0,2023-02-15,9000.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0092,2,12000.0,24000.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0092,2,12000.0,24000.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0092,2,12000.0,24000.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0111,3,18500.0,55500.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0111,3,18500.0,55500.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0111,3,18500.0,55500.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0058,3,4000.0,12000.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0058,3,4000.0,12000.0,2023-06-05,91500.0
84a9689caf895b143227b5a1a0b224c2ad8a9120181032c014e1dadeb7c1ab8f,ORD-000583,SKU-0058,3,4000.0,12000.0,2023-06-05,91500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0107,2,26000.0,52000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0107,2,26000.0,52000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0107,2,26000.0,52000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0107,2,26000.0,52000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0107,2,26000.0,52000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0082,1,7000.0,7000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0082,1,7000.0,7000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0082,1,7000.0,7000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0082,1,7000.0,7000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0082,1,7000.0,7000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0000,1,3000.0,3000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0000,1,3000.0,3000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0000,1,3000.0,3000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0000,1,3000.0,3000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0000,1,3000.0,3000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0181,3,9500.0,28500.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0181,3,9500.0,28500.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0181,3,9500.0,28500.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0181,3,9500.0,28500.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0181,3,9500.0,28500.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0053,3,18000.0,54000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0053,3,18000.0,54000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0053,3,18000.0,54000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0053,3,18000.0,54000.0,2023-04-26,144500.0
5013af9507bd32c6808d5891d5c61d836fe7f029b4daea22faa9ea850c06dd40,ORD-000593,SKU-0053,3,18000.0,54000.0,2023-04-26,144500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0035,2,9000.0,18000.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0035,2,9000.0,18000.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0035,2,9000.0,18000.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0185,3,2700.0,8100.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0185,3,2700.0,8100.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0185,3,2700.0,8100.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0052,2,9200.0,18400.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0052,2,9200.0,18400.0,2023-01-28,44500.0
4e8f57c397007b7ec91e3cf7269365b5ab8e1abe68eb65221fb16ba8891f78b3,ORD-000594,SKU-0052,2,9200.0,18400.0,2023-01-28,44500.0
8257a1e8a06c2204bc7f0820f4120ea78a354f7f565e7ffd2f526ac90ce535b7,ORD-000601,SKU-0080,3,2500.0,7500.0,2023-02-09,79.21
8257a1e8a06c2204bc7f0820f4120ea78a354f7f565e7ffd2f526ac90ce535b7,ORD-000601,SKU-0080,3,2500.0,7500.0,2023-02-09,79.21
8257a1e8a06c2204bc7f0820f4120ea78a354f7f565e7ffd2f526ac90ce535b7,ORD-000601,SKU-0080,3,2500.0,7500.0,2023-02-09,79.21
